 1975  F   F-30-39       157                   0 LAYANE               00:44:12 00:36:33    07:18
 1913  F   F-50-59        42                   0 I9 CENTRO DE TREINAM 00:37:05 00:36:34    07:18
 1195  F   F-50-59        43                   0 AUCB                 00:36:45 00:36:35    07:18
 1040  F   F-40-49       153                   0 AASP                 00:37:21 00:36:35    07:18
 1125  F   F-40-49       154                   0 AMANDA LIBANEO       00:40:02 00:36:37    07:19
 2895  F   F-30-39       158                   0                      00:44:00 00:36:37    07:19
 3357  F   F-40-49       155                   0 FARMAPONTE           00:37:52 00:36:38    07:19
 2732  F   F-30-39       159                   0                      00:39:04 00:36:38    07:19
 1075  F   F-40-49       156                   0 ACH                  00:39:25 00:36:38    07:19
 2836  F   F-40-49       157                   0                      00:39:31 00:36:38    07:19
 2860  F   F-14-29       115                   0                      00:37:57 00:36:39    07:19
 2359  F   F-30-39       160                   0 TRIMOTION            00:36:52 00:36:40    07:19
 1518  F   F-14-29       116                   0 EDEN RACE SOROCABA   00:37:56 00:36:40    07:19
 1837  F   F-40-49       158                   0 HACE S  VAI          00:38:16 00:36:43    07:20
 2841  F   F-14-29       117                   0                      00:41:52 00:36:43    07:20
 1351  F   F-30-39       161                   0 CORRENTE DO BEM RUN  00:37:19 00:36:44    07:20
 1354  F   F-14-29       118                   0 CORRENTE DO BEM RUN  00:37:19 00:36:44    07:20
 2756  F   F-30-39       162                   0                      00:41:52 00:36:44    07:20
 1830  F   F-14-29       119                   0 HACE S  VAI          00:38:31 00:36:46    07:21
 2215  F   F-14-29       120                   0 SELJ PILAR DO SUL    00:39:23 00:36:46    07:21
 3225  F   F-40-49       159                   0                      00:45:19 00:36:47    07:21
 1211  F   F-30-39       163                   0 BIANCA DIAS          00:37:41 00:36:48    07:21
 1047  F   F-60-69        11                   0 AASP SOROCABA        00:36:56 00:36:49    07:21
 3028  F   F-40-49       160                   0                      00:44:49 00:36:49    07:21
 2867  F   F-14-29       121                   0                      00:37:17 00:36:50    07:21
 2115  F   F-30-39       164                   0 PEIXE PRO            00:37:26 00:36:50    07:21
 2579  F   F-30-39       165                   0                      00:46:25 00:36:50    07:21
 2812  F   F-30-39       166                   0                      00:37:13 00:36:52    07:22
 3277  F   F-40-49       161                   0                      00:37:33 00:36:52    07:22
 1831  F   F-40-49       162                   0 HACE S  VAI          00:38:31 00:36:52    07:22
 1933  F   F-30-39       167                   0 I9 CENTRO DE TREINAM 00:43:48 00:36:52    07:22
 1256  F   F-30-39       168                   0 CAROLINE GARANHANI A 00:40:39 00:36:53    07:22
 3235  F   F-14-29       122                   0                      00:37:06 00:36:54    07:22
 2036  F   F-50-59        44                   0 MOVE TEAM            00:37:08 00:36:54    07:22
 3335  F   F-30-39       169                   0 EDER PIRES           00:37:51 00:36:54    07:22
 2538  F   F-50-59        45                   0                      00:41:15 00:36:56    07:22
 3211  F   F-30-39       170                   0                      00:42:41 00:36:56    07:22
 2145  F   F-30-39       171                   0 RAMA SANT ANA        00:45:02 00:36:56    07:22
 2788  F   F-30-39       172                   0                      00:40:55 00:36:58    07:23
 2939  F   F-40-49       163                   0                      00:41:57 00:36:58    07:23
 1770  F   F-30-39       173                   0 FEFO BIKES           00:42:25 00:36:58    07:23
 2216  F   F-50-59        46                   0 SEM                  00:37:54 00:36:59    07:23
 1891  F   F-40-49       164                   0 I9 CENTRO DE TREINAM 00:38:06 00:36:59    07:23
 1367  F   F-40-49       165                   0 CORRENTE DO BEM RUN  00:40:57 00:36:59    07:23
 3192  F   F-50-59        47                   0                      00:37:01 00:37:00    07:24
 1332  F   F-60-69        12                   0 CORRENTE DO BEM RUN  00:37:02 00:37:02    07:24
 2120  F   F-14-29       123                   0 PEIXE PRO            00:37:07 00:37:03    07:24
 2121  F   F-50-59        48                   0 PEIXE PRO            00:37:07 00:37:03    07:24
 2499  F   F-30-39       174                   0                      00:38:56 00:37:05    07:24
 2765  F   F-30-39       175                   0                      00:38:54 00:37:06    07:25
 1780  F   F-30-39       176                   0 F NIX RUNNING        00:37:20 00:37:09    07:25
 2507  F   F-14-29       124                   0                      00:39:02 00:37:09    07:25
 1565  F   F-14-29       125                   0 ELISYON PRIME        00:41:10 00:37:09    07:25
 2270  F   F-14-29       126                   0 SOUZA S O PAULO      00:38:03 00:37:10    07:25
 2805  F   F-30-39       177                   0                      00:37:29 00:37:11    07:25
 1859  F   F-30-39       178                   0 HACE S  VAI          00:39:22 00:37:11    07:25
 2254  F   F-50-59        49                   0 SOLO                 00:41:31 00:37:11    07:25
 2843  F   F-14-29       127                   0                      00:38:59 00:37:12    07:26
 3092  F   F-30-39       179                   0                      00:45:38 00:37:13    07:26
 1294  F   F-14-29       128                   0 CORRE PESTE          00:37:48 00:37:15    07:27
 1295  F   F-14-29       129                   0 CORRE PESTE          00:37:49 00:37:16    07:27
 3238  F   F-30-39       180                   0                      00:38:00 00:37:16    07:27
 2675  F   F-30-39       181                   0                      00:38:09 00:37:16    07:27
 2362  F   F-40-49       166                   0 TURTLE               00:37:46 00:37:18    07:27
 3149  F   F-30-39       182                   0                      00:41:49 00:37:20    07:27
 2914  F   F-40-49       167                   0                      00:38:54 00:37:22    07:28
 2911  F   F-40-49       168                   0                      00:38:06 00:37:23    07:28
 1890  F   F-40-49       169                   0 I9 CENTRO DE TREINAM 00:38:06 00:37:27    07:29
 2347  F   F-30-39       183                   0 TITANIUM RUNNERS     00:38:29 00:37:27    07:29
 1013  F   F-30-39       184                   0 4 WAYS               00:38:36 00:37:28    07:29
 3271  F   F-30-39       185                   0                      00:38:59 00:37:28    07:29
 1674  F   F-40-49       170                   0 FARIAS               00:39:20 00:37:28    07:29
 2846  F   F-30-39       186                   0                      00:40:02 00:37:28    07:29
 1542  F   F-30-39       187                   0 EDER PIRES ASSESSORI 00:38:37 00:37:29    07:29
 3057  F   F-14-29       130                   0                      00:41:14 00:37:30    07:30
 3018  F   F-40-49       171                   0                      00:40:26 00:37:31    07:30
 1605  F   F-40-49       172                   0 EQUIPE BILL          00:38:18 00:37:32    07:30
 2423  F   F-50-59        50                   0 XV DE NOVEMBRO ITAPE 00:39:33 00:37:32    07:30
 3137  F   F-30-39       188                   0                      00:39:28 00:37:33    07:30
 1239  F   F-14-29       131                   0 CAMILA VIEIRA        00:39:02 00:37:35    07:30
 2033  F   F-30-39       189                   0 MOVE BETTER          00:41:14 00:37:35    07:30
  191  F   F-40-49       173                   0 EQUIPE BILL          00:38:44 00:37:36    07:31
 2419  F   F-30-39       190                   0 WILLTEAM             00:37:45 00:37:37    07:31
 1072  F   F-50-59        51                   0 ACH                  00:37:49 00:37:38    07:31
 2944  F   F-60-69        13                   0                      00:37:58 00:37:38    07:31
 2296  F   F-30-39       191                   0 SPORT MIND           00:43:04 00:37:38    07:31
 3134  F   F-30-39       192                   0                      00:44:30 00:37:40    07:31
 2992  F   F-50-59        52                   0                      00:38:15 00:37:41    07:31
 2993  F   F-40-49       174                   0                      00:38:16 00:37:41    07:31
 2636  F   F-30-39       193                   0                      00:44:36 00:37:41    07:31
 2541  F   F-50-59        53                   0                      00:40:43 00:37:42    07:32
 1950  F   F-30-39       194                   0 IP RO                00:42:10 00:37:45    07:33
 1203  F   F-40-49       175                   0 BEDULLI  SALTO DE PI 00:38:48 00:37:46    07:33
 1811  F   F-14-29       132                   0 GB                   00:43:01 00:37:46    07:33
 2755  F   F-14-29       133                   0                      00:39:05 00:37:47    07:33
 2409  F   F-40-49       176                   0 VERIA                00:39:15 00:37:48    07:33
 3071  F   F-14-29       134                   0                      00:39:51 00:37:55    07:34
 2178  F   F-50-59        54                   0 RUN TO LIVE          00:39:58 00:37:58    07:35
 2668  F   F-30-39       195                   0                      00:43:39 00:37:58    07:35
 1170  F   F-30-39       196                   0 ARARAS               00:41:19 00:38:01    07:36
 3279  F   F-14-29       135                   0                      00:38:47 00:38:02    07:36
 1267  F   F-30-39       197                   0 CG ASSESSORIA ESPORT 00:41:48 00:38:02    07:36
 3170  F   F-70+           1                   0                      00:38:16 00:38:03    07:36
 2784  F   F-30-39       198                   0                      00:40:27 00:38:04    07:36
 3101  F   F-14-29       136                   0                      00:40:41 00:38:04    07:36
 1269  F   F-40-49       177                   0 CL O POD LOGA        00:40:22 00:38:05    07:36
 1983  F   F-40-49       178                   0 LIVE                 00:39:48 00:38:06    07:37
 2129  F   F-40-49       179                   0 PODEROSAS            00:43:02 00:38:06    07:37
 1940  F   F-40-49       180                   0 IDA LEMOS            00:38:43 00:38:09    07:37
 2641  F   F-40-49       181                   0                      00:40:02 00:38:09    07:37
 3041  F   F-40-49       182                   0                      00:38:58 00:38:10    07:37
 2223  F   F-30-39       199                   0 SEM EQUIPE           00:43:43 00:38:10    07:37
 2796  F   F-40-49       183                   0                      00:43:30 00:38:11    07:37
 1316  F   F-30-39       200                   0 CORRENTE DO BEM RUN  00:44:53 00:38:11    07:37
 2799  F   F-40-49       184                   0                      00:38:18 00:38:12    07:38
 2546  F   F-30-39       201                   0                      00:39:00 00:38:13    07:38
 2919  F   F-40-49       185                   0                      00:41:30 00:38:13    07:38
 2082  F   F-14-29       137                   0 OS KANSADOS          00:39:18 00:38:16    07:39
 1184  F   F-30-39       202                   0 ATLETISMO PILAR DO S 00:39:55 00:38:16    07:39
 2855  F   F-30-39       203                   0                      00:41:25 00:38:16    07:39
 1193  F   F-40-49       186                   0 AUCB                 00:40:01 00:38:18    07:39
 1569  F   F-40-49       187                   0 ELITE RUNNER ITAPETI 00:40:23 00:38:19    07:39
 2923  F   F-50-59        55                   0                      00:38:58 00:38:23    07:40
 1746  F   F-30-39       204                   0 FAST CORREDORES      00:41:31 00:38:24    07:40
 2229  F   F-30-39       205                   0 SEM NOME             00:41:56 00:38:24    07:40
 2211  F   F-50-59        56                   0 S O MIGUEL ARCANJO   00:38:27 00:38:25    07:40
 1018  F   F-50-59        57                   0 A VIDA   BELA        00:39:02 00:38:25    07:40
 1751  F   F-40-49       188                   0 FAST CORREDORES      00:39:07 00:38:25    07:40
 1722  F   F-40-49       189                   0 FARMA PONTE          00:38:57 00:38:26    07:40
 1017  F   F-14-29       138                   0 A VIDA   BELA        00:39:03 00:38:27    07:41
 2856  F   F-30-39       206                   0                      00:40:09 00:38:27    07:41
 2724  F   F-50-59        58                   0                      00:38:35 00:38:28    07:41
 1997  F   F-30-39       207                   0 MAD                  00:46:46 00:38:29    07:41
 2781  F   F-40-49       190                   0                      00:42:51 00:38:31    07:42
 1763  F   F-60-69        14                   0 FEFISO/ACM           00:39:24 00:38:32    07:42
 2722  F   F-30-39       208                   0                      00:40:48 00:38:33    07:42
 2086  F   F-40-49       191                   0 OS KANSADOS          00:40:53 00:38:34    07:42
 2920  F   F-30-39       209                   0                      00:41:28 00:38:34    07:42
 2676  F   F-40-49       192                   0                      00:38:47 00:38:36    07:43
 1451  F   F-40-49       193                   0 DIVAS QUE CORREM     00:38:48 00:38:38    07:43
 1519  F   F-14-29       139                   0 EDEN RACE SOROCABA   00:39:55 00:38:38    07:43
 1315  F   F-50-59        59                   0 CORRENTE DO BEM RUN  00:39:09 00:38:40    07:43
 2377  F   F-60-69        15                   0 VAMU CORRER IBIUNA   00:41:12 00:38:41    07:43
 3295  F   F-40-49       194                   0                      00:46:57 00:38:41    07:43
 2921  F   F-40-49       195                   0                      00:42:00 00:38:42    07:44
 2320  F   F-40-49       196                   0 STUDIO BORGATTO      00:42:03 00:38:42    07:44
 3311  F   F-50-59        60                   0 CORRENTE DO BEM      00:38:47 00:38:43    07:44
 1093  F   F-30-39       210                   0 ACM SOROCABA         00:39:16 00:38:43    07:44
 2857  F   F-14-29       140                   0                      00:44:32 00:38:46    07:45
 1965  F   F-14-29       141                   0 KAROL ANJOS          00:43:33 00:38:48    07:45
 1654  F   F-40-49       197                   0 EQUIPE ENERGIA       00:38:49 00:38:49    07:45
 3154  F   F-40-49       198                   0                      00:41:02 00:38:49    07:45
 2257  F   F-14-29       142                   0 SOUZA S O PAULO      00:45:01 00:38:50    07:45
 3207  F   F-14-29       143                   0                      00:45:06 00:38:51    07:46
 2986  F   F-30-39       211                   0                      00:45:25 00:38:52    07:46
 2151  F   F-40-49       199                   0 RBE SPORTS           00:39:13 00:38:53    07:46
 2778  F   F-30-39       212                   0                      00:40:47 00:38:53    07:46
 3250  F   F-40-49       200                   0                      00:44:08 00:38:53    07:46
 1762  F   F-30-39       213                   0 FEFISO/ ACM          00:44:16 00:38:53    07:46
 2261  F   F-14-29       144                   0 SOUZA S O PAULO      00:39:45 00:38:54    07:46
 3103  F   F-30-39       214                   0                      00:40:33 00:38:54    07:46
 2715  F   F-30-39       215                   0                      00:41:10 00:38:56    07:46
 3214  F   F-30-39       216                   0                      00:43:10 00:38:57    07:47
 1376  F   F-30-39       217                   0 CORRENTE DO BEM RUN  00:39:31 00:38:59    07:47
 1864  F   F-30-39       218                   0 HACE S  VAI          00:43:52 00:39:00    07:48
 3249  F   F-40-49       201                   0                      00:44:15 00:39:00    07:48
 1854  F   F-40-49       202                   0 HACE S  VAI          00:40:50 00:39:03    07:48
 2099  F   F-30-39       219                   0 PACETEAMBRASIL       00:42:58 00:39:03    07:48
 1673  F   F-40-49       203                   0 FAM LIA SANCHES      00:43:05 00:39:03    07:48
 1819  F   F-14-29       145                   0 GIOVANA MARTINS ASSE 00:39:20 00:39:05    07:48
 3195  F   F-14-29       146                   0                      00:39:26 00:39:06    07:49
 1334  F   F-50-59        61                   0 CORRENTE DO BEM RUN  00:39:36 00:39:06    07:49
 1467  F   F-50-59        62                   0 DIVAS QUE CORREM     00:44:22 00:39:06    07:49
 1452  F   F-40-49       204                   0 DIVAS QUE CORREM     00:44:23 00:39:06    07:49
 3355  F   F-30-39       220                   0 FARMAPONTE           00:40:21 00:39:08    07:49
 3316  F   F-14-29       147                   0                      00:44:36 00:39:08    07:49
 3046  F   F-30-39       221                   0                      00:41:30 00:39:11    07:49
 1308  F   F-14-29       148                   0 CORREDORES DE PLANT  00:44:59 00:39:13    07:50
 1779  F   F-50-59        63                   0 F NIX RUNNING        00:41:37 00:39:14    07:50
 1509  F   F-40-49       205                   0 EDEN RACE SOROCABA   00:39:18 00:39:15    07:51
 3133  F   F-14-29       149                   0                      00:39:30 00:39:17    07:51
 2307  F   F-14-29       150                   0 START RUN - SOROCABA 00:45:05 00:39:17    07:51
 3013  F   F-14-29       151                   0                      00:45:26 00:39:17    07:51
 2353  F   F-30-39       222                   0 TRIED ASSESSORIA ESP 00:40:15 00:39:19    07:51
 1611  F   F-30-39       223                   0 EQUIPE BILL          00:41:06 00:39:20    07:51
 2004  F   F-30-39       224                   0 MARCOS PORTO         00:39:36 00:39:22    07:52
 1556  F   F-30-39       225                   0 EDER PIRES ASSESSORI 00:40:31 00:39:23    07:52
 1155  F   F-14-29       152                   0 ARA OIABA            00:41:16 00:39:23    07:52
 2814  F   F-30-39       226                   0                      00:40:46 00:39:24    07:52
 1338  F   F-40-49       206                   0 CORRENTE DO BEM RUN  00:43:13 00:39:24    07:52
 2083  F   F-30-39       227                   0 OS KANSADOS          00:41:20 00:39:25    07:52
 2916  F   F-30-39       228                   0                      00:45:36 00:39:25    07:52
 1265  F   F-14-29       153                   0 CEIPRE FISIOTERAPIA  00:41:40 00:39:27    07:53
 2097  F   F-30-39       229                   0 PACE10 RUNNERS       00:44:20 00:39:27    07:53
 3097  F   F-40-49       207                   0                      00:40:31 00:39:28    07:53
 3070  F   F-14-29       154                   0                      00:40:31 00:39:29    07:53
 1555  F   F-60-69        16                   0 EDER PIRES ASSESSORI 00:40:38 00:39:30    07:54
 1086  F   F-70+           2                   0 ACM                  00:42:54 00:39:32    07:54
 1758  F   F-40-49       208                   0 FAST CORREDORES      00:42:54 00:39:32    07:54
 2118  F   F-40-49       209                   0 PEIXE PRO            00:40:54 00:39:33    07:54
 2897  F   F-40-49       210                   0                      00:44:52 00:39:33    07:54
 1118  F   F-50-59        64                   0 AMANDA LIBANEO       00:39:53 00:39:34    07:54
 2140  F   F-50-59        65                   0 POWER RUNNERS        00:40:20 00:39:34    07:54
 1137  F   F-14-29       155                   0 ANGARUNNER           00:41:13 00:39:34    07:54
 1109  F   F-14-29       156                   0 ADVANCE              00:42:56 00:39:35    07:54
 2248  F   F-50-59        66                   0 SIGA ME              00:39:55 00:39:36    07:55
 2081  F   F-30-39       230                   0 OS KANSADOS          00:40:00 00:39:37    07:55
 1192  F   F-30-39       231                   0 AUCB                 00:41:48 00:39:42    07:56
 2815  F   F-14-29       157                   0                      00:40:44 00:39:44    07:56
 2259  F   F-14-29       158                   0 SOUZA S O PAULO      00:45:31 00:39:44    07:56
 1566  F   F-30-39       232                   0 ELISYON PRIME        00:44:10 00:39:46    07:57
 2848  F   F-30-39       233                   0                      00:43:04 00:39:47    07:57
 3275  F   F-14-29       159                   0                      00:39:53 00:39:48    07:57
 3183  F   F-30-39       234                   0                      00:47:48 00:39:51    07:58
 3164  F   F-40-49       211                   0                      00:43:06 00:39:53    07:58
 3245  F   F-30-39       235                   0                      00:44:04 00:39:53    07:58
 3139  F   F-14-29       160                   0                      00:40:23 00:39:56    07:58
 2680  F   F-14-29       161                   0                      00:40:23 00:39:57    07:59
 2706  F   F-14-29       162                   0                      00:40:26 00:39:59    07:59
 1206  F   F-30-39       236                   0 BEST                 00:40:58 00:39:59    07:59
 2898  F   F-40-49       212                   0                      00:40:12 00:40:00    08:00
 1205  F   F-40-49       213                   0 BEST                 00:40:58 00:40:00    08:00
 2720  F   F-14-29       163                   0                      00:44:54 00:40:03    08:00
 2373  F   F-30-39       237                   0 UDG RUNNING CREW     00:41:13 00:40:04    08:00
 1930  F   F-14-29       164                   0 I9 CENTRO DE TREINAM 00:41:38 00:40:04    08:00
 2183  F   F-40-49       214                   0 RUN TO LIVE          00:41:44 00:40:06    08:01
 2683  F   F-14-29       165                   0                      00:40:44 00:40:08    08:01
 2316  F   F-50-59        67                   0 STUDIO BORGATTO      00:43:56 00:40:10    08:01
 2232  F   F-14-29       166                   0 SERAFIM RUNNERS      00:40:19 00:40:11    08:01
 2379  F   F-40-49       215                   0 VAMU CORRER IBIUNA   00:41:10 00:40:12    08:02
 2462  F   F-14-29       167                   0                      00:44:07 00:40:14    08:02
 3198  F   F-30-39       238                   0                      00:46:15 00:40:15    08:03
 2274  F   F-30-39       239                   0 SOZINHA MSM          00:40:27 00:40:16    08:03
 2580  F   F-30-39       240                   0                      00:45:12 00:40:16    08:03
 2074  F   F-60-69        17                   0 OS DESPREPARADOS DE  00:45:12 00:40:16    08:03
 2595  F   F-30-39       241                   0                      00:42:59 00:40:17    08:03
 2240  F   F-14-29       168                   0 SERAFIM RUNNERS      00:40:20 00:40:18    08:03
 2562  F   F-14-29       169                   0                      00:40:50 00:40:19    08:03
 1011  F   F-14-29       170                   0 0                    00:42:38 00:40:20    08:03
 1179  F   F-40-49       216                   0 ASSP                 00:44:27 00:40:20    08:03
 2743  F   F-40-49       217                   0                      00:42:42 00:40:22    08:04
 1396  F   F-30-39       242                   0 CORRER E AGRADECER   00:41:13 00:40:27    08:05
 1760  F   F-50-59        68                   0 FBM BRASIL           00:41:45 00:40:27    08:05
 2625  F   F-50-59        69                   0                      00:44:22 00:40:28    08:05
 2075  F   F-40-49       218                   0 OS DESPREPARADOS DE  00:45:24 00:40:29    08:05
 2293  F   F-30-39       243                   0 SPORT MIND           00:40:53 00:40:31    08:06
 1818  F   F-50-59        70                   0 GI SAL O             00:41:36 00:40:31    08:06
 1552  F   F-40-49       219                   0 EDER PIRES ASSESSORI 00:41:39 00:40:33    08:06
 3127  F   F-50-59        71                   0                      00:42:00 00:40:33    08:06
 1627  F   F-30-39       244                   0 EQUIPE ENERGIA       00:40:48 00:40:34    08:06
 2394  F   F-14-29       171                   0 VELOCY TEAM          00:43:10 00:40:35    08:06
 3027  F   F-40-49       220                   0                      00:47:15 00:40:35    08:06
 2370  F   F-30-39       245                   0 UDG RUNNING CREW     00:41:27 00:40:37    08:07
 1967  F   F-70+           3                   0 KOBAYACHI            00:41:17 00:40:38    08:07
 1229  F   F-30-39       246                   0 BOTECCHIA TRAINER    00:41:13 00:40:39    08:07
 2544  F   F-14-29       172                   0                      00:44:19 00:40:39    08:07
 2630  F   F-40-49       221                   0                      00:47:15 00:40:40    08:07
 1353  F   F-14-29       173                   0 CORRENTE DO BEM RUN  00:40:50 00:40:41    08:07
 2158  F   F-14-29       174                   0 RIO BRANCO RUNNERS   00:41:22 00:40:41    08:07
 1744  F   F-30-39       247                   0 FARM CIA JD GON ALVE 00:47:39 00:40:41    08:07
 2330  F   F-30-39       248                   0 STUDIO LIFE          00:43:53 00:40:43    08:08
 2567  F   F-14-29       175                   0                      00:46:37 00:40:43    08:08
 2648  F   F-40-49       222                   0                      00:41:34 00:40:45    08:09
 2659  F   F-14-29       176                   0                      00:41:55 00:40:45    08:09
 1572  F   F-30-39       249                   0 ELITE RUNNERS ITAPET 00:41:41 00:40:46    08:09
 2000  F   F-14-29       177                   0 MARCELA              00:43:02 00:40:46    08:09
 2093  F   F-40-49       223                   0 OVELHAS QUE CORRE    00:41:02 00:40:47    08:09
 1399  F   F-30-39       250                   0 CORRER E AGRADECER   00:41:58 00:40:52    08:10
 1411  F   F-50-59        72                   0 CORRER E AGRADECER   00:43:56 00:40:52    08:10
 1725  F   INVALIDA        1                   0 FARMA PONTE          00:41:07 00:40:53    08:10
 3135  F   F-30-39       251                   0                      00:42:07 00:40:53    08:10
 2191  F   F-14-29       178                   0 RUNUP                00:46:08 00:40:53    08:10
 2026  F   F-50-59        73                   0 MONTANHA             00:43:52 00:40:54    08:10
 1361  F   F-40-49       224                   0 CORRENTE DO BEM RUN  00:46:50 00:40:54    08:10
 1782  F   F-40-49       225                   0 FI&FI                00:41:27 00:40:55    08:10
 2825  F   F-30-39       252                   0                      00:42:16 00:40:55    08:10
 1374  F   F-30-39       253                   0 CORRENTE DO BEM RUN  00:47:42 00:40:55    08:10
 3290  F   F-30-39       254                   0                      00:42:39 00:40:57    08:11
 1539  F   F-40-49       226                   0 EDER PIRES ASSESSORI 00:42:24 00:40:58    08:11
 1238  F   F-14-29       179                   0 CAMILA ROSA - CONSUL 00:42:01 00:41:00    08:12
 1241  F   F-30-39       255                   0 CANGURUN             00:42:02 00:41:01    08:12
 2999  F   F-30-39       256                   0                      00:42:49 00:41:01    08:12
 3325  F   F-14-29       180                   0                      00:46:55 00:41:01    08:12
 2207  F   F-40-49       227                   0 S O MIGUEL ARCANJO   00:41:45 00:41:02    08:12
 1457  F   F-40-49       228                   0 DIVAS QUE CORREM     00:41:05 00:41:04    08:12
 3140  F   F-30-39       257                   0                      00:41:18 00:41:04    08:12
 2695  F   F-14-29       181                   0                      00:43:40 00:41:06    08:13
 1231  F   F-30-39       258                   0 BOTECCHIA TRAINER    00:41:45 00:41:07    08:13
 1810  F   F-14-29       182                   0 GARAGEM WD           00:46:14 00:41:10    08:13
 2515  F   F-40-49       229                   0                      00:41:30 00:41:11    08:13
 2550  F   F-14-29       183                   0                      00:45:03 00:41:11    08:13
 2912  F   F-14-29       184                   0                      00:46:37 00:41:11    08:13
 2094  F   F-30-39       259                   0 OVELHAS QUE CORRE    00:41:28 00:41:14    08:14
 1471  F   F-30-39       260                   0 DIVAS QUE CORREM     00:41:51 00:41:18    08:15
 2753  F   F-40-49       230                   0                      00:46:49 00:41:18    08:15
 2738  F   F-40-49       231                   0                      00:41:44 00:41:19    08:15
 2869  F   F-30-39       261                   0                      00:44:38 00:41:19    08:15
 1590  F   F-60-69        18                   0 EQUIPE BILL          00:45:22 00:41:19    08:15
 2873  F   F-14-29       185                   0                      00:47:14 00:41:21    08:16
 1657  F   F-14-29       186                   0 EQUIPE ENERGIA       00:50:21 00:41:21    08:16
 1327  F   F-40-49       232                   0 CORRENTE DO BEM RUN  00:41:27 00:41:23    08:16
 1101  F   F-30-39       262                   0 ACM/FEFISO           00:44:48 00:41:23    08:16
 1347  F   F-30-39       263                   0 CORRENTE DO BEM RUN  00:43:55 00:41:25    08:16
 1658  F   F-14-29       187                   0 EQUIPE ENERGIA       00:50:24 00:41:25    08:16
 1963  F   F-14-29       188                   0 JULIANA              00:42:56 00:41:27    08:17
 1027  F   F-14-29       189                   0 AASP                 00:50:06 00:41:30    08:18
 2593  F   F-50-59        74                   0                      00:42:08 00:41:31    08:18
 3286  F   F-14-29       190                   0                      00:47:44 00:41:31    08:18
 1648  F   F-30-39       264                   0 EQUIPE ENERGIA       00:41:58 00:41:32    08:18
 2023  F   F-30-39       265                   0 MILAR  PEROTI        00:47:32 00:41:32    08:18
 2014  F   F-40-49       233                   0 MB                   00:44:33 00:41:33    08:18
 2735  F   F-14-29       191                   0                      00:45:15 00:41:38    08:19
 2728  F   F-14-29       192                   0                      00:47:05 00:41:39    08:19
 1984  F   F-14-29       193                   0 LIVE MAIS ASSESSORIA 00:42:01 00:41:41    08:19
 2835  F   F-14-29       194                   0                      00:44:34 00:41:41    08:19
 3216  F   F-40-49       234                   0                      00:48:21 00:41:44    08:20
 1920  F   F-14-29       195                   0 I9 CENTRO DE TREINAM 00:42:49 00:41:45    08:21
 3029  F   F-60-69        19                   0                      00:47:54 00:41:45    08:21
 1921  F   F-40-49       235                   0 I9 CENTRO DE TREINAM 00:42:50 00:41:46    08:21
 1333  F   F-40-49       236                   0 CORRENTE DO BEM RUN  00:41:53 00:41:49    08:21
 2553  F   F-30-39       266                   0                      00:49:01 00:41:51    08:22
 1878  F   F-40-49       237                   0 HACE S  VAI          00:49:30 00:41:51    08:22
 1738  F   F-30-39       267                   0 FARMA PONTE          00:43:10 00:41:53    08:22
 2278  F   F-30-39       268                   0 SPIRAIS              00:46:34 00:41:53    08:22
 1441  F   F-40-49       238                   0 DIAMANTES 4188       00:47:29 00:41:56    08:22
 2998  F   F-30-39       269                   0                      00:49:12 00:41:56    08:22
 2739  F   F-40-49       239                   0                      00:47:12 00:41:57    08:23
 3108  F   F-40-49       240                   0                      00:46:18 00:42:00    08:24
 3283  F   F-14-29       196                   0                      00:43:01 00:42:02    08:24
 1470  F   F-14-29       197                   0 DIVAS QUE CORREM     00:42:16 00:42:04    08:24
 3175  F   F-40-49       241                   0                      00:50:07 00:42:05    08:24
 1468  F   F-30-39       270                   0 DIVAS QUE CORREM     00:47:12 00:42:07    08:25
 3058  F   F-50-59        75                   0                      00:43:58 00:42:08    08:25
 1421  F   F-40-49       242                   0 CORRIDAPARATODOSITU  00:42:25 00:42:09    08:25
 2649  F   F-40-49       243                   0                      00:49:30 00:42:09    08:25
 2932  F   F-14-29       198                   0                      00:46:47 00:42:10    08:25
 1416  F   F-30-39       271                   0 CORRIDA PARA TODOS - 00:42:26 00:42:11    08:25
 2607  F   F-40-49       244                   0                      00:43:05 00:42:13    08:26
 2777  F   F-60-69        20                   0                      00:42:25 00:42:15    08:27
 2415  F   F-30-39       272                   0 WEB TREINO           00:46:11 00:42:15    08:27
 2323  F   F-30-39       273                   0 STUDIO BORGATTO      00:44:49 00:42:16    08:27
 1686  F   F-14-29       199                   0 FARMA PONTE          00:43:10 00:42:17    08:27
 1669  F   F-30-39       274                   0 EST DIO JULIANA MACA 00:46:13 00:42:21    08:28
 2432  F   F-14-29       200                   0                      00:42:34 00:42:22    08:28
 1459  F   F-40-49       245                   0 DIVAS QUE CORREM     00:42:30 00:42:23    08:28
 1632  F   F-30-39       275                   0 EQUIPE ENERGIA       00:43:52 00:42:24    08:28
 1816  F   F-40-49       246                   0 GERMANO              00:46:55 00:42:25    08:28
 3012  F   F-14-29       201                   0                      00:47:20 00:42:26    08:28
 2408  F   F-60-69        21                   0 VERA                 00:42:38 00:42:29    08:29
 2626  F   F-40-49       247                   0                      00:47:52 00:42:31    08:30
 2616  F   F-40-49       248                   0                      00:49:18 00:42:31    08:30
